,../parameterization/kapp/datasets/Rabinowitz2023_batchGlc_using_MFA_and_scRBA_methods/min_flux_violation/enz_alloc.flux_unscaled.txt,diff,../parameterization/kapp/datasets/PinheiroEtAl2020_batchXyl/min_flux_violation/enz_alloc.flux_unscaled.txt,../application/max_growth_xyl/gxf1_disabled/mu_max_on_glc_with_xyl/runRBA.flux.txt
RXN-CYSS_c_FWD-rt3663,6.298927859461402e-05,1235.6725430709337,0.0008413304992667162,
RXN-CYSTGL_c_FWD-rt1131,0.01494739250368587,-42.20197727958478,0.0001965226032181532,0.00863929731539
RXN-CYSTRS_c_FWD-rt1487,0.01497061969472832,-42.293095323140676,0.001037848393147817,0.008639081236772
RXN-CYSTS_c_FWD-rt7344,0.01490846013039209,-42.051041892796825,0.0001965226032181532,0.00863929731539
RXN-CYTK1_c_FWD-UNKNOWN,0.01958336488295185,-52.90786392645251,0.001363779338301679,0.009222224838459
RXN-DADK_c_FWD-rt3932,0.003141190157215049,-38.58419911442856,0.001929187092392363,
RXN-DADK_c_REV-rt3932,0.003141190157215049,-38.58419911442856,0.001929187092392363,
RXN-DAGt_c_rm_FWD-SPONT,0.0002348140804472752,0.0,,
RXN-DB4PS_c_FWD-rt8298,9.370444023705819e-05,852.2232639623871,0.0001334606752217443,0.000892275479303
RXN-DDPA_c_FWD-rt2234_c,0.1192935143756848,-48.18339328414126,,0.061813851181575
RXN-DGAT_rm_FWD-rt8092_rm,0.003885848242928707,320.3256152863266,0.002415398373362548,0.016333215536183
RXN-DGK1_c_FWD-rt3670,0.04574860157610892,-99.26437254751505,0.0003365392723218126,
RXN-DGK1_c_REV-rt3670,0.04574860157610892,-99.26437254751505,0.0003365392723218126,
RXN-DGLCND3H_c_FWD-rt2544,0.007183264686951291,296.07492605471816,0.02845111029715701,
RXN-DGLCND3H_c_REV-rt2544,0.007183264686951291,296.07492605471816,0.02845111029715701,
RXN-DHAD1_m_FWD-rt1321,0.2592016221454427,-49.40707584206541,0.01554576577196423,0.13113768010818
RXN-DHAD2_m_FWD-rt1321,0.07521795559348056,-45.871978862561846,0.004626596294462586,0.040713990902788
RXN-DHAPt_c_m_FWD-SPONT,0.03125999361825461,-63.53213531542615,0.01139985217311151,
RXN-DHFRi_c_FWD-rt3791_c,0.002225090681214808,-60.86122314500283,0.0001287870040596309,0.000870873276542
RXN-DHORDfum_c_FWD-rt6498,0.06749907383088226,-49.14626322877601,0.005092437351855835,0.034325801328971
RXN-DHORTS_c_REV-rt3923,0.06749907383088226,-49.14626322877601,0.005094207087845506,0.034325801328971
RXN-DHPPDA2_c_FWD-rt7138,4.685222011852909e-05,852.2232639634545,6.673033761087213e-05,0.000446137739652
RXN-DHQS_c_FWD-rt3937,0.1192935143756848,0.0,,
RXN-DHQTi_c_FWD-rt2204,0.1192935143756848,-93.62598787782372,0.007603783067276236,
RXN-DMATT_c_FWD-rt4576,0.03962209937743777,-54.25997071563056,0.002680099787113622,0.018123159858322
RXN-DNADt_c_n_REV-SPONT,0.0,0.0,,
RXN-DOCOSCOAt_c_rm_REV-SPONT,5.16262001701729e-06,0.0,,
RXN-DOLPMMT_r_FWD-PMT12,0.1724430441911308,0.0,,
RXN-DOLPMMT_r_FWD-rt3753,0.009055476406089747,4397.841680718387,0.06023272954446055,0.407300992180724
RXN-DOLPMT_c_FWD-rt5116,0.1814985205972205,124.4100893167068,0.06023272954446055,0.407300992180724
RXN-DOLPt_c_r_REV-SPONT,0.1814985205972205,124.4100893167068,0.06023272954446055,0.407300992180724
RXN-DPGT_c_FWD-rt3441,0.003673424928844152,0.0,,
RXN-DPGT_c_REV-rt3441,0.003673424928844152,0.0,,
RXN-DPMVD_c_FWD-rt3542,0.1188662981323133,-53.469987751461225,0.00817916459840508,0.05530850308035
RXN-DRAPPRy_c_FWD-rt8469,4.685222011852909e-05,852.2232639634545,6.673033761087213e-05,0.000446137739652
RXN-DTMPK_c_FWD-rt6884,0.002225090681214808,-60.86122314500283,0.0001287870040596309,0.000870873276542
RXN-DUTPDP_c_FWD-rt0031,0.0001526312640624946,-21.603722836470677,0.0001196572288126316,
RXN-DUTPDP_c_FWD-rt5532,0.002072459417152314,0.0,,
RXN-EAR100y_c_FWD-rt0302,0.0560469765025905,124.08464293419664,0.018572970112325,0.125592667171243
RXN-EAR120y_c_FWD-rt0302,0.0560469765025905,124.08464293419664,0.018572970112325,0.125592667171243
RXN-EAR140y_c_FWD-rt0302,0.0560469765025905,124.08464293419664,0.018572970112325,0.125592667171243
RXN-EAR160y_c_FWD-rt0302,0.0560469765025905,124.08464293419664,0.018572970112325,0.125592667171243
RXN-EAR180y_c_FWD-rt0302,0.04606294348987613,126.2240710019772,0.01541017520284488,0.104205465986138
RXN-EAR40y_c_FWD-rt0302,0.0560469765025905,124.08464293419664,0.018572970112325,0.125592667171243
RXN-EAR60y_c_FWD-rt0302,0.0560469765025905,124.08464293419664,0.018572970112325,0.125592667171243
RXN-EAR80y_c_FWD-rt0302,0.0560469765025905,124.08464293419664,0.018572970112325,0.125592667171243
RXN-ECOAH40_m_FWD-rt6437,0.02129500335613826,0.0,,
RXN-ECOAH40_m_REV-rt6437,0.02129500335613826,0.0,,
RXN-ECOAR200_rm_FWD-rt7873,0.004417724913049033,16.607036103785227,0.0007617991826465602,0.005151378084325
RXN-ECOAR220_rm_FWD-rt7873,0.004417724913049033,16.607036103785227,0.0007617991826465602,0.005151378084325
RXN-ECOAR240_rm_FWD-rt7873,0.003394611847186232,9.528951184945953,0.0005498397430551877,0.003718082753023
RXN-ECOAR260_rm_FWD-rt7873,0.0003702952715397758,0.0,,
RXN-ENO_c_FWD-rt0669,4.72804496957021,-51.76196469357295,0.5544243781278784,2.280716001725026
RXN-ERGSTESTt_c_rm_REV-UNKNOWN,0.003937703539829905,0.0,,
RXN-ERGSTt_c_r_FWD-SPONT,0.01981104148648275,-56.630864190934574,0.001270589178314274,0.008591877487463
RXN-ERGSTt_c_rm_FWD-SPONT,0.003937703539829905,0.0,,
RXN-ERGTETROLt_c_r_FWD-SPONT,0.01981104148648275,-56.630864190934574,0.001270589178314274,0.008591877487463
RXN-ETFOXRq9_m_FWD-CIR1AIM45,0.2138570050918137,-94.6694043675505,0.0113998521731115,
RXN-ETFOXRq9_m_REV-CIR1AIM45,0.06531264150341522,0.0,,
RXN-FBA_c_FWD-rt7052,2.98917845396241,-99.96886457502909,0.0009306934147802054,
RXN-FBA2_c_FWD-rt7052,0.008683512839579854,0.0,,
RXN-FBA2_c_REV-rt7052,0.008683512839579854,0.0,,
RXN-FCLT_m_FWD-rt7907,6.70527396790398e-06,-51.7651392399256,2.479905824380888e-07,3.234279562e-06
RXN-FDH_c_FWD-rt3584,3.950571539510856,-94.72259216066273,0.09229793314268464,0.208487772124773
RXN-FE2t_c_e_FWD-rt0996,0.0002577439893155414,-98.35504222571434,5.201549355655129e-07,4.23977979e-06
RXN-FE2t_c_m_FWD-UNKNOWN,6.705273967903978e-06,-51.765139239925595,2.479905824380888e-07,3.234279562e-06
RXN-FE3t_c_e_FWD-rt74770996,1.008340549992049e-06,-53.52467834367117,3.633611886248071e-09,4.68629514e-07
RXN-FECOOR_m_FWD-FECOORCPLX1,14.95119277644463,-99.98382852883239,0.002417827829056769,
RXN-FECRq9_m_FWD-FECRq9CPLX,29.87274073268356,-65.63683845040859,4.666663624910935,10.265218157262648
RXN-FKYNH_c_FWD-rt3408,0.02608131671967256,0.0,,
RXN-FMNRx2_c_FWD-rt8485,2.274448324448011e-06,0.0,,
RXN-FORt_c_m_FWD-SPONT,0.3995319624609333,0.0,,
RXN-FRDPt_c_m_FWD-SPONT,1.640447226641472e-08,2224.8417066168267,5.619342086175214e-08,3.81378013e-07
RXN-FRMDH_c_FWD-rt6471,0.01097737891045045,-80.37350851344243,0.002154474337306725,
RXN-FRMDH_c_REV-rt6471,0.01097737891045045,-80.37350851344243,0.002154474337306725,
RXN-FTHFL_c_REV-UNKNOWN,3.505006662183412,-72.21697975004801,0.638252665602342,0.973796710716584
RXN-FTHFL_m_REV-rt6998,0.3995319624609333,0.0,,
RXN-FUM_c_FWD-rt5633_c,0.2293307035359217,-47.27960995861815,0.01796136365535066,0.120904041388783
RXN-FUM_m_FWD-rt5633_m,1.705716122967252,-78.93541975098948,0.3593019415427477,
RXN-G3PAT_rm_FWD-rt2297_rm,0.001097887756273679,2709.6317574126974,0.003612577002544673,0.030846603061011
RXN-G3PAT_rm_FWD-rt7067,0.02213568157490124,-95.7280496477284,0.000945625327016715,
RXN-G3PCt_c_e_FWD-rt4413,0.0003408149244725215,0.0,,
RXN-G3PCt_c_e_REV-rt4413,0.0003408149244725215,0.0,,
RXN-G3PD1r_c_FWD-rt3786_c,0.06455777523356712,-51.89759509435293,0.00540925218812952,0.031053842440928
RXN-G3PD1r_c_REV-rt3786_c,0.05663811407997353,0.0,,
RXN-G3PD1r_c_FWD-rt6208_c,0.04657391649999196,-59.41517783445239,0.01890194118705237,
RXN-G3PDf_m_FWD-rt2671,0.03125999361825461,-63.53213531542615,0.01139985217311151,
RXN-G3PT_c_FWD-rt0092,1.470415603045101e-08,56575865.57751504,0.008319018254252065,
RXN-G5SADr_c_FWD-SPONT,0.06777420000000002,-41.10070370101309,0.004671788156999314,0.039918526872268
RXN-G5SADr_m_REV-SPONT,0.1172843699701439,0.0,,
RXN-G5SDy_c_FWD-rt7905,0.01161136569453265,243.7883873648395,0.004671788156999314,0.039918526872268
RXN-G6PDH2i_c_FWD-rt1632,3.364088523071742,23.471043159051874,1.356121191175059,4.153675192230621
RXN-GALUi_c_FWD-rt3384,0.4581279243302223,77.25735807322359,0.120090350571941,0.812065455263449
RXN-GAPD_c_FWD-rt2245,7.12523521868032,-58.40122497898369,0.9021708779051947,2.964010568337046
RXN-GAPD_c_REV-rt2245,2.108452906468301e-06,136819.8433850464,0.002886890417383857,
RXN-GAPD_c_FWD-rt3311,3.082677259058363e-05,0.0,,
RXN-GARFT_c_FWD-rt5227,0.07587768208436022,-48.83522570584815,0.005718112522299726,0.038822644778097
RXN-GENERIC_ca2metal2_c_FWD-SPONT,1.016703660140437e-05,0.0,,
RXN-GENERIC_cu2metal2_c_FWD-SPONT,1.733295403592977e-06,0.0,,
RXN-GENERIC_fe3feCATION_c_FWD-SPONT,8.103678372557994e-07,-42.17076586023574,,4.68629514e-07
RXN-GENERIC_hCATION1_c_FWD-SPONT,5.344024244978001e-07,-97.23280463255281,1.478795913422854e-08,
RXN-GENERIC_mg2mg2ormn2_c_FWD-SPONT,1.944415151700475e-05,-46.62073926999082,6.199437228842682e-07,1.0379144335e-05
RXN-GENERIC_phemeheme_m_FWD-SPONT,3.344434747818783e-06,-57.348524263171186,9.58985807881683e-08,1.426450775e-06
RXN-GENERIC_shemeheme_c_FWD-SPONT,1.344010115394435e-06,-33.4252550072954,7.137528280048317e-08,8.94771307e-07
RXN-GF6PTA_c_FWD-rt3731,0.005992865739133599,0.0,,
RXN-GHMT2r_c_FWD-rt1299,3.775550626669627,-70.84284921577687,0.6634834123281963,1.100842989152744
RXN-GHMT2r_m_REV-UNKNOWN,1.586988246250692,-68.61477838116524,0.3213914023164458,0.498079778150639
RXN-GK1_c_FWD-rt3157,1.270643969889186e-10,16425392330.649292,0.003083872013207965,0.020870825845068
RXN-GK1_c_FWD-rt3670,0.04263272096716184,-99.68830538772623,0.0001328838943203531,
RXN-GK2_c_REV-rt3157,0.002225086611955687,-94.34360604778885,0.0001258596645501212,
RXN-GLCDx_c_FWD-rt5828,0.08831984069439822,-81.56192853729429,0.01628447534298098,
RXN-GLCDx_c_REV-rt5828,0.08831984069439822,-91.63380274995717,0.007389012083416954,
RXN-GLCt_c_e_FWD-rt2336,5.051141897272756,0.0,,
RXN-GLCt_c_e_FWD-rt2707,0.1063698394931675,0.0,,
RXN-GLCt_c_e_FWD-rt2833,0.001826036402801806,0.0,,
RXN-GLCt_c_e_FWD-rt3556,0.01818918713625802,0.0,,
RXN-GLCt_c_e_FWD-rt4674,0.005793128570624523,0.0,,
RXN-GLCt_c_e_FWD-rt7817,0.001660944244521722,0.0,,
RXN-GLCt_c_v_FWD-rt7394,0.0001104310380468546,0.0,,
RXN-GLCt_c_v_REV-rt7394,0.0001104310380468546,0.0,,
RXN-GLNS_c_FWD-rt3476,0.5531100954046196,-48.99694322802251,0.04111462149576615,0.282103055970757
RXN-GLNt_c_n_REV-SPONT,0.0,0.0,,
RXN-GLNTRS_c_FWD-rt5012,0.06007933552976621,-49.585292913821505,0.003611017781159053,0.030288821026654
RXN-GLU5K_c_FWD-rt6820,0.01161136569453265,243.7883873648395,0.004671788156999314,0.039918526872268
RXN-GLUDC_c_FWD-rt1067,0.0007988156932675566,-99.45619380698429,4.344009210770423e-06,
RXN-GLUDC_c_FWD-rt2354,0.002218879932303101,0.0,,
RXN-GLUDxi_c_FWD-rt1488,0.02724937569581868,0.0,,
RXN-GLUDy_c_FWD-rt3880,4.45168834473701,-62.560483357530906,0.4715093668478851,1.66669059869867
RXN-GLUPRT_c_FWD-rt6932,0.07587768208436022,-48.83522570584815,0.005718112522299726,0.038822644778097
RXN-GLUt_c_m_FWD-rt4150,0.9229455514867934,-62.16522162363153,0.004172944185681008,0.34919440393958
RXN-GLUt_c_m_FWD-rt8431,0.003914000415667051,956.0262050102178,0.04133287005365291,
RXN-GLUt_c_n_FWD-SPONT,0.0,0.0,,
RXN-GLUTCOADH_m_FWD-rt3621,0.004736199663893241,-72.1600527238711,0.001318555489320072,
RXN-GLUTCOADH_m_REV-rt3621,0.004736199663893241,-72.16005272387113,0.001318555489320071,
RXN-GLUTRS_c_FWD-rt2385,0.1043358362477545,-48.651546768604135,0.006244641555771709,0.053574838079264
RXN-GLYC3Pt_c_m_FWD-SPONT,0.03125999361825461,-99.33704599416176,0.01143049927135371,0.000207239379917
RXN-GLYC3Pt_c_rm_FWD-SPONT,0.02323356933117492,32.76738765929036,0.004558202329561388,0.030846603061011
RXN-GLYCL_m_FWD-GCV123LPD1,1.993066540395961,-75.00937534922011,0.3215745463762654,0.498079778150639
RXN-GLYCL_m_REV-GCV123LPD1,0.006546331684335901,-97.20234065961235,0.0001831440598195792,
RXN-GLYCtps_e_FWD-rt2336,0.0006068738129576446,0.0,,
RXN-GLYCtps_e_REV-rt2336,0.000606888517113675,1270.7654733387956,0.008319018254252065,
RXN-GLYGS_c_FWD-rt12285634,0.08694877476924848,96.76343193364211,0.02530025694418,0.171083393260226
RXN-GLYOX_c_FWD-rt4673,0.02964481961405836,-41.55935855866094,0.0173246227365836,
RXN-GLYt_c_m_FWD-rt0066,3.564559754766882,0.0,,
RXN-GLYt_c_m_REV-rt0066,4.396884403213108e-05,0.0,,
RXN-GLYt_c_m_FWD-rt4150,0.009079727693932374,10871.62280764563,0.6427855023652648,0.996193474539601
RXN-GLYtps_e_REV-rt0594,0.001519485200819454,0.0,,
RXN-GLYtps_e_FWD-rt4390,0.001519485200819454,0.0,,
RXN-GLYTRS_c_FWD-rt7136,0.1260774309684851,-47.7885380996537,0.007657293667117504,0.065826869835046
RXN-GMPS2_c_FWD-rt7388,0.04040763448227054,-48.34930054065553,0.003090896242978197,0.020870825845068
RXN-GND_c_FWD-rt2224,2.824129968273433,47.07804665130275,1.188924932033947,4.153675192230621
RXN-GND_c_FWD-rt6799,0.539958554798309,-69.0353532404788,0.1671962591411121,
RXN-GRTT_c_FWD-rt4576,0.03962209937743777,-54.25997071563056,0.002680099787113622,0.018123159858322
RXN-GTHP_c_FWD-rt8181,0.01960964604692051,-5.468813266772266,0.01853723112233944,
RXN-GTHP_c_REV-rt8181,0.01960964604692051,0.0,,
RXN-GTHP_m_FWD-rt0422_m,0.08191384738344136,-75.5788179313701,0.02000432980892984,
RXN-GTHP_m_REV-rt0422_m,0.02509734584080786,0.0,,
RXN-GTHP_m_REV-rt0882,0.0568165015426335,-21.45446902238026,0.04462682281956899,
RXN-GTHRDt_c_v_FWD-rt4896,0.002846858978457607,-95.76346437055321,0.0001206081949424616,
RXN-GTHRDt_c_v_REV-rt4896,0.002846858978457607,-95.76346437055321,0.0001206081949424616,
RXN-GTPCII2_c_FWD-rt4183,4.685222011852909e-05,852.2232639634545,6.673033761087213e-05,0.000446137739652
RXN-GUAtps_e_FWD-rt6190,0.03474540516352466,-99.6846068037889,0.0001095846438817395,
RXN-GUAtps_e_REV-rt6190,0.03474540516352466,-99.6846068037889,0.0001095846438817395,
RXN-H2Ot_c_e_REV-rt0646,5.916464789997047e-10,1793762014027.702,3.010079155659156,10.612729798220734
RXN-H2Ot_c_e_REV-rt5618,23.40853324015347,0.0,,
RXN-H2Ot_c_m_REV-SPONT,100.0657303230426,-66.78603034303691,15.12836644368732,33.235801306513885
RXN-H2Ot_c_n_REV-SPONT,0.0,0.0,,
RXN-H2Ot_c_r_REV-SPONT,0.01981104148648275,-56.630864190934574,0.001270589178314274,0.008591877487463
RXN-H2Ot_c_rm_REV-SPONT,0.1378657117305249,113.485626260419,0.04352532106352123,0.294323478086295
RXN-HACD40y_c_FWD-rt6812,0.001059574909316622,872.2974092655804,0.01030221939251364,
RXN-HACD40y_c_REV-rt6812,0.001059574909316622,872.2974092655804,0.01030221939251364,
RXN-HACDm40_c_FWD-rt7916_c,0.002656790510066228,84.17606356450065,0.004893172178595197,
RXN-HACDm40_c_REV-rt7916_c,0.002656790510066228,84.17606356450061,0.004893172178595196,
RXN-HACNH_m_FWD-rt3256,1.438160902222596e-10,108.91486110532091,3.004531851349367e-10,
RXN-HACNH_m_FWD-rt7648,0.102529000293091,-99.44800614588583,0.0005659537803025615,
RXN-HCITR_m_FWD-rt7648,0.1025290004369071,-45.80342733523166,0.008189350366359798,0.055567204224249
RXN-HCITS_m_FWD-rt6488_m,0.1025290004369071,-45.80342733523166,0.008189350366359798,0.055567204224249
RXN-HCO3E_c_FWD-rt4213,2.255861962571233,-19.59034504032212,0.261600701199348,1.813930820470146
RXN-HCO3E_c_REV-rt4213,0.002541174886329755,0.0,,
RXN-HDCEAt_c_e_FWD-rt15442799,0.003625273214013045,0.0,,
RXN-HDCEAt_c_e_REV-rt15442799,0.003625273214013045,0.0,,
RXN-HEMEOS_m_FWD-rt2735,1.640447226641472e-08,2224.8417066168267,5.619342086175214e-08,3.81378013e-07
RXN-HEX1_c_FWD-rt1896,5.032561334608196,0.0,,
RXN-HEX1_c_FWD-rt3614,0.152419698511933,0.0,,
RXN-HIBH_m_FWD-rt6850,0.0629632679882966,-85.43299360136768,0.009171863276643185,
RXN-HIBH_m_REV-rt6850,0.0629632679882966,-85.43299360136768,0.009171863276643183,
RXN-HIBTD_c_FWD-rt5326,0.01959404111526332,-35.27536300854813,0.01268217198381001,
RXN-HIBTD_c_REV-rt5326,0.01959404111526332,-35.27536300854813,0.01268217198381001,
RXN-HICITD_m_FWD-rt2060,0.1025290004369071,-45.80342733523166,0.008189350366359798,0.055567204224249
RXN-HISTD_c_FWD-rt3278,0.03253092819034031,-44.645582778268015,0.002109031937756663,0.018007305716583
RXN-HISTP_c_FWD-rt1838,0.03253092819034031,-44.645582778268015,0.002109031937756663,0.018007305716583
RXN-HISTRS_c_FWD-rt0207_c,0.03253092819034031,-44.645582778268015,0.002109031937756663,0.018007305716583
RXN-HMGCOAR_c_FWD-rt1206,0.1188662981323133,-53.469987751461225,0.00817916459840508,0.05530850308035
RXN-HMGCOAS_c_FWD-rt3754_c,0.1188662981323133,-53.469987751461225,0.00817916459840508,0.05530850308035
RXN-HOMOX_m_FWD-COX15ARH1YAH1,1.640447226641472e-08,2224.8417066168267,5.619342086175214e-08,3.81378013e-07
RXN-HSDy_c_FWD-rt3712,0.1975566606391368,0.0,,
RXN-HSERTA_c_FWD-rt4145,0.04718619081022467,-46.53703743756194,0.002370100672541331,0.025227135527511
RXN-HSK_c_FWD-rt0283,0.1503704698289121,-48.982971297168284,0.009732625224766858,0.076714545753199
RXN-HSTPT_c_FWD-rt4862,0.03253092819034031,-44.645582778268015,0.002109031937756663,0.018007305716583
RXN-Ht_c_r_REV-SPONT,0.141876437624255,174.96971571768876,0.05769155118783199,0.390117237205798
RXN-Ht_c_rm_FWD-SPONT,0.05578943151554791,222.67282041856822,0.0266214310543621,0.180017332166704
RXN-Ht_m_mm_FWD-SPONT,0.02703355060752602,-76.65410651439186,0.0009333202014745914,0.006311223930211
RXN-HXAND_c_FWD-rt7594,0.0008494919596703989,0.0,,
RXN-HXAND_c_REV-rt7594,0.0008494919596703989,0.0,,
RXN-HXCCOAt_c_rm_REV-SPONT,0.0003702952715397758,0.0,,
RXN-ICDHx_m_FWD-IDH12,1.925495833355146,-88.28844100852235,0.3895284400513835,0.225505580401832
RXN-ICDHyi_m_FWD-rt2761,0.2202596556666888,0.0,,
RXN-ICL_1_c_FWD-rt5654_c,1.254766231412059e-09,0.0,,
RXN-IG3PS_c_FWD-rt0716,0.03253092819034031,-44.645582778268015,0.002109031937756663,0.018007305716583
RXN-IGPDH_c_FWD-rt0339,0.03253092819034031,-44.645582778268015,0.002109031937756663,0.018007305716583
RXN-IGPS_c_FWD-rt8196,0.04232290344489123,-78.72513044891328,0.00128738286208365,0.009004142498133
RXN-ILEt_c_m_FWD-SPONT,0.07521795559348056,-45.871978862561846,0.004626596294462586,0.040713990902788
RXN-ILETA_m_REV-rt6242_m,0.07521795559348056,-45.871978862561846,0.004626596294462586,0.040713990902788
RXN-ILETRS_c_FWD-rt5078,0.07521795559348056,-45.871978862561846,0.004626596294462586,0.040713990902788
RXN-IMPC_c_FWD-rt4053,0.1084086102747005,-47.57801031608418,0.007827144460056388,0.05682995049468
RXN-IMPD_c_FWD-rt0027,0.04040763448227054,-48.34930054065553,0.003090896242978197,0.020870825845068
RXN-INO3GALT_c_FWD-rt5713,0.1595483239724468,-99.86493709873908,0.0002154905952703793,
RXN-INO3GALT_c_REV-rt5713,0.1455608651896194,-99.85195842647016,0.0002154905952703793,
RXN-INO3GALT_c_REV-rt5966,0.01398745878282739,0.0,,
RXN-INOSTt_c_rm_FWD-SPONT,0.00360590782675574,-68.39043285744503,0.0001685583402636899,0.001139811855597
RXN-IPDDI_c_FWD-rt7835,0.03962209937743777,-54.25997071563056,0.002680099787113622,0.018123159858322
RXN-IPMD_c_FWD-rt5526,0.1405460315982139,-49.8987009944713,0.008168239230692584,0.070415387531426
RXN-IPPMIa_c_REV-rt6546,0.1405460315982139,-49.8987009944713,0.008168239230692584,0.070415387531426
RXN-IPPMIb_c_REV-rt6546,0.1405460315982139,-49.8987009944713,0.008168239230692584,0.070415387531426
RXN-IPPS_c_FWD-rt7120,0.1405460315982139,-49.8987009944713,0.008168239230692584,0.070415387531426
RXN-KARA1i_m_FWD-rt0808,0.2592016221454427,-49.40707584206541,0.01554576577196423,0.13113768010818
RXN-KARA2i_m_FWD-rt0808,0.07521795559348056,-45.871978862561846,0.004626596294462586,0.040713990902788
RXN-Kt_c_e_FWD-UNKNOWN,0.2235663835411198,-99.97667578057798,1.197773992659432e-06,5.2145113851e-05
RXN-Kt_c_m_FWD-rt7131,0.008970043084126803,-87.60573863547467,0.001111770584357205,
RXN-Kt_c_m_REV-rt7131,0.008970043084126803,-87.60573863547467,0.001111770584357205,
RXN-KYN_c_FWD-rt0357,0.02608131671967256,0.0,,
RXN-KYNAT2_c_FWD-rt4039,0.01211720961931325,0.0,,
RXN-KYNAT2_c_REV-rt4039,0.01211720961931325,0.0,,
RXN-LACPYRt_c_m_REV-SPONT,2.6077445,-45.5649833080783,,1.41952615385767
RXN-LACtps_m_FWD-SPONT,2.617040657011914,-45.75834540230424,0.007085452407194312,1.41952615385767
RXN-LALDO3_c_FWD-rt3783,5.916464789997047e-10,0.0,,
RXN-LANOSTt_c_e_FWD-rt6543,0.004683261476922485,0.0,,
RXN-LANOSTt_c_e_REV-rt6543,0.004683261476922485,0.0,,
RXN-LCADi_c_FWD-rt3783,5.916464789997047e-10,0.0,,
RXN-LEUTA_c_REV-rt5646,0.1405460315982139,-49.8987009944713,,0.070415387531426
RXN-LEUTRS_c_FWD-rt1776,0.1405460315982139,-49.8987009944713,0.008168239230692584,0.070415387531426
RXN-LGTHL_c_FWD-rt4897,0.02964481961405836,-41.55935855866094,0.0173246227365836,
RXN-LINOCOAt_c_rm_REV-UNKNOWN,9.78565921077936e-05,11502.857228339673,0.001681553608348085,0.011354160670786
RXN-LINOLNCOAt_c_rm_REV-UNKNOWN,2.40944102811153e-05,24247.160448537263,0.0008681330376455147,0.005866304730272
RXN-LLFC2O_c_FWD-rt0745,5.916464789997047e-10,0.0,,
RXN-LNS14DMy_c_FWD-ERG11NCP1,0.01981104148648275,-56.630864190934574,0.001270589178314274,0.008591877487463
RXN-LNSTLS_c_FWD-rt0872,0.01981104148648275,-56.630864190934574,0.001270589178314274,0.008591877487463
RXN-LTA4H_n_FWD-rt2643_n,0.01735016674019011,0.0,,
RXN-LTA4H_n_REV-rt2643_n,0.01735016674019011,0.0,,
RXN-LYSTRS_c_FWD-rt3577,0.1025290004369071,-45.80342733523166,0.008189350366359798,0.055567204224249
RXN-M1PS_c_FWD-rt1768,0.00360590782675572,-68.39043285744486,0.0001685583402636899,0.001139811855597
RXN-MACACI_c_REV-rt0063,0.02878756955666465,0.0,,
RXN-MACACI_c_FWD-rt3852,0.04914236032711957,-99.38828037785945,0.0003006134609039989,
RXN-MACACI_c_REV-rt3852,0.02035479077045493,24.731853841655166,0.02538890787357856,
RXN-MALCOAt_c_rm_FWD-SPONT,0.01260035694482402,11.273347120793174,0.002073438108348292,0.014020838921673
RXN-MALS_c_FWD-rt1089,1.254766231412059e-09,0.0,,
RXN-MAN1PT_c_FWD-rt6588,0.1814985205972205,124.4100893167068,0.06023272954446055,0.407300992180724
RXN-MAN6PI_c_REV-rt0239,0.1814985205972205,124.4100893167068,0.06023272954446055,0.407300992180724
RXN-MANNANH_e_FWD-rt0564_e,0.01436776353828549,-98.16515636348213,0.0002636259949921662,
RXN-MANNANH_e_FWD-rt2416,0.004816089632844907,-80.06022790247717,0.0009603172968016987,
